tweet_id,tweet_created_at,tweet_text,tweet_lang,tweet_source,tweet_reply_settings,tweet_conversation_id,tweet_in_response_to_user,tweet_username,tweet_user_tweet_count,tweet_user_description,tweet_user_location,tweet_user_created_at,tweet_user_pinned_tweet,tweet_user_profile_url,tweet_user_verified,tweet_user_listed_count,tweet_user_following_count,tweet_user_followers_count,tweet_reply_count,tweet_like_count,tweet_quote_count,tweet_reply_count,tweet_reference_type,tweet_reference_id,tweet_clean_text,tweet_sentiment_all,tweet_sentiment_compound,tweet_hashtags,tweet_annotations,tweet_urls,tweet_mentions,tweet_user_id,tweet_context_annotations,tweet_annotations,domain_ids,entity_ids
1481390660267741195,2022-01-12 22:20:30+00:00,"@Eric_Schmitt @TuckerCarlson @Patty4MO @MayorLucasKC @MOHospitals @MONurses @EFMoriarty @tishaura @mobarnews @GovParsonMO @clairecmc @kimguilfoyle @KRJONZ @KelliAFord @mariannadeal @MoGov @MissouriPress @NPR @TheJusticeDept @scuds57 @FPWellman @maddow @MoSenDems @BigElad @MarkPedroli @sbarrett01 @winger_brian @gregrazer @ABAesq @KCMO @MOEthics @KCStar @VP @AGEricSchmitt @DrSamPage @January6thCmte @CoraFaith4MO @SLULAW @MOMedicalAssn @MoAcep @MOLegDems @Dogan4Rep @tonymess @CDCgov @MSTA @sdieckhaus @MGwin46 @eyokley @Adam_Sommer85 @AndrewLeppert υ. Treating #Missouri lives as a toy,
Eric’s frivolous lawsuits annoy.
Let him go climb fhe mound,
thereupon sand to pound;
he chose hoaxes and fear to deploy
to advance in the primary race.
He won’t win but he may show or place. 6/
https://t.co/C1pCkuDfqC
https://t.co/3MDnzeALbV",en,Twitter for iPhone,everyone,1479622708446916610,4095955278,jchrthomas,70200,"Eric let the pandemic grow big while moonlighting for his Senate gig. He had sickening news: schools protection should lose, notwithstanding many graves to dig.","CA ⇔ Peculiar, Mo. 🏳️‍🌈 ⇔ NC",2015-11-02 00:05:10+00:00,1358544854121385987,https://pbs.twimg.com/profile_images/1480031537609515009/rOqDvb1P_normal.jpg,False,0,2391,1480,0,0,0,0,quoted<ReferencedTweet id,1471208942684442637,"υ. Treating #Missouri lives as a toy, Eric’s frivolous lawsuits annoy. Let him go climb fhe mound, thereupon sand to pound; he chose hoaxes and fear to deploy to advance in the primary race. He won’t win but he may show or place. 6/","{'neg': 0.114, 'neu': 0.834, 'pos': 0.051, 'compound': -0.2382}",-0.2382,['Missouri'],"['Person', 'Eric']","['https://twitter.com/jchrthomas/status/1471208942684442637', 'https://twitter.com/Eric_Schmitt/status/1155997492002996225/video/1']","['Eric_Schmitt', 'TuckerCarlson', 'Patty4MO', 'MayorLucasKC', 'MOHospitals', 'MONurses', 'EFMoriarty', 'tishaura', 'mobarnews', 'GovParsonMO', 'clairecmc', 'kimguilfoyle', 'KRJONZ', 'KelliAFord', 'mariannadeal', 'MoGov', 'MissouriPress', 'NPR', 'TheJusticeDept', 'scuds57', 'FPWellman', 'maddow', 'MoSenDems', 'BigElad', 'MarkPedroli', 'sbarrett01', 'winger_brian', 'gregrazer', 'ABAesq', 'KCMO', 'MOEthics', 'KCStar', 'VP', 'AGEricSchmitt', 'DrSamPage', 'January6thCmte', 'CoraFaith4MO', 'SLULAW', 'MOMedicalAssn', 'MoAcep', 'MOLegDems', 'Dogan4Rep', 'tonymess', 'CDCgov', 'MSTA', 'sdieckhaus', 'MGwin46', 'eyokley', 'Adam_Sommer85', 'AndrewLeppert']",4095955278,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '875006493984149509', 'name': 'Kamala Harris', 'description': 'US Senator Kamala Harris (CA)'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1055165655240990720', 'name': 'Tucker Carlson', 'description': 'Tucker Carlson'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1070711267847852032', 'name': 'Kimberly Guilfoyle', 'description': 'American journalist, attorney'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '875006493984149509', 'name': 'Kamala Harris', 'description': 'US Senator Kamala Harris (CA)'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1065655657548832768', 'name': 'NPR', 'description': 'NPR'}}, {'domain': {'id': '94', 'name': 'Journalist', 'description': ""A journalist like 'Anderson Cooper'""}, 'entity': {'id': '1055165655240990720', 'name': 'Tucker Carlson', 'description': 'Tucker Carlson'}}, {'domain': {'id': '94', 'name': 'Journalist', 'description': ""A journalist like 'Anderson Cooper'""}, 'entity': {'id': '1070711267847852032', 'name': 'Kimberly Guilfoyle', 'description': 'American journalist, attorney'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809103392609996800', 'name': 'Rachel Maddow', 'description': 'Rachel Maddow'}}, {'domain': {'id': '58', 'name': 'Entertainment Personality', 'description': 'An entertainment personality in the world, like Anderson Cooper or Miranda Sings'}, 'entity': {'id': '809103392609996800', 'name': 'Rachel Maddow', 'description': 'Rachel Maddow'}}]","['Person', 'Eric']","['attorney 10', 'description: US Senator Kamala Harris CA) 47', 'description: Tucker Carlson 10', 'description: US Senator Kamala Harris CA) 10', 'attorney 35', '10', 'description: NPR 94', 'description: Tucker Carlson 94', 'description: Rachel Maddow 58']","['1070711267847852032', '1055165655240990720', '1065655657548832768', '809103392609996800', '875006493984149509']"
1481390610305200137,2022-01-12 22:20:19+00:00,"@HawleyMO @TuckerCarlson @Patty4MO @MayorLucasKC @MOHospitals @MONurses @EFMoriarty @tishaura @mobarnews @GovParsonMO @clairecmc @kimguilfoyle @KRJONZ @KelliAFord @ShowMe @mariannadeal @MoGov @MissouriPress @NPR @TheJusticeDept @scuds57 @FPWellman @maddow @MoSenDems @BigElad @MarkPedroli @sbarrett01 @winger_brian @gregrazer @ABAesq @kmbc @MOEthics @KCStar @VP @AGEricSchmitt @DrSamPage @January6thCmte @CoraFaith4MO @SLULAW @MOMedicalAssn @MoAcep @MOLegDems @tonymess @CDCgov @MSTA @sdieckhaus @jzikah @burgessev @DonnybrookStl @AndrewLeppert υ. Treating #Missouri lives as a toy,
Eric’s frivolous lawsuits annoy.
Let him go climb fhe mound,
thereupon sand to pound;
he chose hoaxes and fear to deploy
to advance in the primary race.
He won’t win but he may show or place. 6/
https://t.co/C1pCkuDfqC
https://t.co/3MDnzeALbV",en,Twitter for iPhone,everyone,1478544584913428483,4095955278,jchrthomas,70200,"Eric let the pandemic grow big while moonlighting for his Senate gig. He had sickening news: schools protection should lose, notwithstanding many graves to dig.","CA ⇔ Peculiar, Mo. 🏳️‍🌈 ⇔ NC",2015-11-02 00:05:10+00:00,1358544854121385987,https://pbs.twimg.com/profile_images/1480031537609515009/rOqDvb1P_normal.jpg,False,0,2391,1480,0,0,0,0,quoted<ReferencedTweet id,1471208942684442637,"υ. Treating #Missouri lives as a toy, Eric’s frivolous lawsuits annoy. Let him go climb fhe mound, thereupon sand to pound; he chose hoaxes and fear to deploy to advance in the primary race. He won’t win but he may show or place. 6/","{'neg': 0.114, 'neu': 0.834, 'pos': 0.051, 'compound': -0.2382}",-0.2382,['Missouri'],"['Person', 'Eric']","['https://twitter.com/jchrthomas/status/1471208942684442637', 'https://twitter.com/Eric_Schmitt/status/1155997492002996225/video/1']","['HawleyMO', 'TuckerCarlson', 'Patty4MO', 'MayorLucasKC', 'MOHospitals', 'MONurses', 'EFMoriarty', 'tishaura', 'mobarnews', 'GovParsonMO', 'clairecmc', 'kimguilfoyle', 'KRJONZ', 'KelliAFord', 'ShowMe', 'mariannadeal', 'MoGov', 'MissouriPress', 'NPR', 'TheJusticeDept', 'scuds57', 'FPWellman', 'maddow', 'MoSenDems', 'BigElad', 'MarkPedroli', 'sbarrett01', 'winger_brian', 'gregrazer', 'ABAesq', 'kmbc', 'MOEthics', 'KCStar', 'VP', 'AGEricSchmitt', 'DrSamPage', 'January6thCmte', 'CoraFaith4MO', 'SLULAW', 'MOMedicalAssn', 'MoAcep', 'MOLegDems', 'tonymess', 'CDCgov', 'MSTA', 'sdieckhaus', 'jzikah', 'burgessev', 'DonnybrookStl', 'AndrewLeppert']",4095955278,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '875006493984149509', 'name': 'Kamala Harris', 'description': 'US Senator Kamala Harris (CA)'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1055165655240990720', 'name': 'Tucker Carlson', 'description': 'Tucker Carlson'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1070711267847852032', 'name': 'Kimberly Guilfoyle', 'description': 'American journalist, attorney'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '875006493984149509', 'name': 'Kamala Harris', 'description': 'US Senator Kamala Harris (CA)'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1065655657548832768', 'name': 'NPR', 'description': 'NPR'}}, {'domain': {'id': '94', 'name': 'Journalist', 'description': ""A journalist like 'Anderson Cooper'""}, 'entity': {'id': '1055165655240990720', 'name': 'Tucker Carlson', 'description': 'Tucker Carlson'}}, {'domain': {'id': '94', 'name': 'Journalist', 'description': ""A journalist like 'Anderson Cooper'""}, 'entity': {'id': '1070711267847852032', 'name': 'Kimberly Guilfoyle', 'description': 'American journalist, attorney'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809103392609996800', 'name': 'Rachel Maddow', 'description': 'Rachel Maddow'}}, {'domain': {'id': '58', 'name': 'Entertainment Personality', 'description': 'An entertainment personality in the world, like Anderson Cooper or Miranda Sings'}, 'entity': {'id': '809103392609996800', 'name': 'Rachel Maddow', 'description': 'Rachel Maddow'}}]","['Person', 'Eric']","['attorney 10', 'description: US Senator Kamala Harris CA) 47', 'description: Tucker Carlson 10', 'description: US Senator Kamala Harris CA) 10', 'attorney 35', '10', 'description: NPR 94', 'description: Tucker Carlson 94', 'description: Rachel Maddow 58']","['1070711267847852032', '1055165655240990720', '1065655657548832768', '809103392609996800', '875006493984149509']"
1481387302727434245,2022-01-12 22:07:10+00:00,"RT @DLHoskins: If @DaveSchatzMO &amp; @calebrowden are “looking to move past divisions"" by assigning conservative pro-life/2A/COVID anti-mandat…",en,Twitter for iPhone,following,1481387302727434245,,SenateCaucus,810,"Tweets from the Missouri Senate Conservative Caucus.  Supporting Faith, Family and Freedom.","Jefferson City, Missouri",2021-06-02 21:09:21+00:00,1400208172468473862,https://pbs.twimg.com/profile_images/1400206812733902849/RDCw2yvU_normal.jpg,False,9,600,493,0,0,0,0,retweeted,1481386185318612992,": If &amp; are “looking to move past divisions"" by assigning conservative pro-life/2A/COVID anti-mandat…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,,,"['DLHoskins', 'DaveSchatzMO', 'calebrowden']",1400197790098153479,"[{'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596157251587', 'name': 'Government/Education'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597226729473', 'name': 'Non-profit'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044152988', 'name': 'Planned Parenthood'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '877326946253684737', 'name': 'United States Senate', 'description': 'United States Senate'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}]",,"['name: Planned Parenthood 88', 'name: Non-profit 47', 'name: Government/Education 46', '88', 'name: COVID-19 45', 'description: United States Congress 123', 'description: United States Senate 88']","['961705302700654593', '10044152988', '781974597226729473', '1220701888179359745', '877326946253684737', '781974596157251587']"
1481386360799961093,2022-01-12 22:03:25+00:00,@JikkyKjj @fynn_fan @chrismartenson @franklin_reeder @RandPaul @stkirsch 🤔@BobOnderMO,und,Twitter for iPhone,everyone,1481066699126636546,1462740504664162306,STAYWISE111,2653,,,2020-01-11 21:11:18+00:00,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,1,126,47,0,0,0,0,replied_to,1481359091692105728,🤔,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,,,,"['JikkyKjj', 'fynn_fan', 'chrismartenson', 'franklin_reeder', 'RandPaul', 'stkirsch', 'BobOnderMO']",1216105198877323268,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10037721464', 'name': 'Rand Paul', 'description': 'Senator Rand Paul (KY)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10037721464', 'name': 'Rand Paul', 'description': 'Senator Rand Paul (KY)'}}]",,"['description: Senator Rand Paul KY) 35', '10']",['10037721464']
1481386185318612992,2022-01-12 22:02:44+00:00,"If @DaveSchatzMO &amp; @calebrowden are “looking to move past divisions"" by assigning conservative pro-life/2A/COVID anti-mandate bills to unfriendly committees,scheduling secret caucus meetings &amp; not inviting all Republicans &amp; calling conservatives terrorists/clowns,they nailed it. https://t.co/YD46o3rpc0",en,Twitter for iPhone,following,1481386185318612992,,DLHoskins,4287,Missouri State Senator - District 21,"Warrensburg, MO",2009-03-27 21:14:02+00:00,1275095438736142338,https://pbs.twimg.com/profile_images/563801060871897088/5O2ljnRQ_normal.jpeg,False,108,1191,2593,0,3,0,0,quoted,1481381129101971457,"If &amp; are “looking to move past divisions"" by assigning conservative pro-life/2A/COVID anti-mandate bills to unfriendly committees,scheduling secret caucus meetings &amp; not inviting all Republicans &amp; calling conservatives terrorists/clowns,they nailed it.","{'neg': 0.133, 'neu': 0.867, 'pos': 0.0, 'compound': -0.5365}",-0.5365,,"['Organization', 'Republicans']",['https://twitter.com/senatecaucus/status/1481381129101971457'],"['DaveSchatzMO', 'calebrowden']",27098871,"[{'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596157251587', 'name': 'Government/Education'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597226729473', 'name': 'Non-profit'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044152988', 'name': 'Planned Parenthood'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '877326946253684737', 'name': 'United States Senate', 'description': 'United States Senate'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}]","['Organization', 'Republicans']","['name: Planned Parenthood 88', 'name: Non-profit 47', 'name: Government/Education 46', '88', 'name: COVID-19 45', 'description: United States Congress 123', 'description: United States Senate 88']","['961705302700654593', '10044152988', '781974597226729473', '1220701888179359745', '877326946253684737', '781974596157251587']"
1481384461929381893,2022-01-12 21:55:53+00:00,RT @LAWashingtonMO: Almost time for my 1st interview of Jan 2022 many more to come about national gun violence survivor week in February 💌💌…,en,Twitter for iPhone,everyone,1481384461929381893,,time4this,58362,"Retired, believer: love books, Celtic music and my cat. Views are my own. she/her #CAleg #BeaversAreEverywhere #KeepGoing @Everytown @MomsDemand @StudentsDemand","Los Angeles, CA",2011-01-03 14:31:52+00:00,,https://pbs.twimg.com/profile_images/512303892042760192/UUmJb2m7_normal.jpeg,False,3,4251,2307,0,0,0,0,retweeted,1481272741424779264,: Almost time for my 1st interview of Jan 2022 many more to come about national gun violence survivor week in February 💌💌…,"{'neg': 0.232, 'neu': 0.679, 'pos': 0.089, 'compound': -0.6124}",-0.6124,,,,['LAWashingtonMO'],233547374,[],,[],[]
1481381758733938689,2022-01-12 21:45:08+00:00,@luanneoshea @NickBSchroer @BobOnderMO @BillEigel @tonylovasco The whole thing was shady AF and it's pretty clear he lives with his family in Defiance.,en,Twitter Web App,everyone,1481317835024568326,1084451448,SHockeyfan,7092,,,2019-02-24 05:56:45+00:00,,https://pbs.twimg.com/profile_images/1346933237231345668/aYjiRrtJ_normal.jpg,False,0,394,164,0,0,0,0,replied_to,1481380615417176070,The whole thing was shady AF and it's pretty clear he lives with his family in Defiance.,"{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.7003}",0.7003,,"['Place', 'Defiance']",,"['luanneoshea', 'NickBSchroer', 'BobOnderMO', 'BillEigel', 'tonylovasco']",1099548667822915584,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1070735163343036416', 'name': 'Nick Schroer', 'description': 'American politician serving in the Missouri House of Representatives'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1070735163343036416', 'name': 'Nick Schroer', 'description': 'American politician serving in the Missouri House of Representatives'}}]","['Place', 'Defiance']","['description: American politician serving in the Missouri House of Representatives 35', '10']",['1070735163343036416']
1481380615417176070,2022-01-12 21:40:36+00:00,"@SHockeyfan @NickBSchroer @BobOnderMO @BillEigel @tonylovasco So it only is he living somewhere suspect, he moved his family out of his own district for better schools for his daughter? WTH!",en,Twitter for iPhone,everyone,1481317835024568326,1099548667822915584,luanneoshea,9360,"Food & travel lover, cultural critic, and practicing gardener. Fully vax and you should, too. photo by Chris Mason","St Louis, MO",2013-01-12 23:49:08+00:00,,https://pbs.twimg.com/profile_images/1355988334783434753/HmQA2X-S_normal.jpg,False,10,1037,164,1,0,0,1,replied_to,1481356685021171719,"So it only is he living somewhere suspect, he moved his family out of his own district for better schools for his daughter? WTH!","{'neg': 0.217, 'neu': 0.688, 'pos': 0.095, 'compound': -0.5754}",-0.5754,,,,"['SHockeyfan', 'NickBSchroer', 'BobOnderMO', 'BillEigel', 'tonylovasco']",1084451448,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1070735163343036416', 'name': 'Nick Schroer', 'description': 'American politician serving in the Missouri House of Representatives'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1070735163343036416', 'name': 'Nick Schroer', 'description': 'American politician serving in the Missouri House of Representatives'}}]",,"['description: American politician serving in the Missouri House of Representatives 35', '10']",['1070735163343036416']
1481378473214193668,2022-01-12 21:32:05+00:00,@K_Schallhorn @hrehder @JillSchupp When I've tried to get to that banking account in person involved with  scam  Scott county Missouri  Mike Watson's and Kevin Watkins and his family  that kept me from my investments  I'll let you know that for a fact and you. then murdered covered up. Military tactics frequency https://t.co/iKXD1M7lA5,en,Twitter for Android,everyone,1480667255482445825,1440455601335664649,PhilSto49697189,129,,,2021-09-21 23:20:40+00:00,,https://pbs.twimg.com/profile_images/1440455971004837893/Vc9O2x01_normal.png,False,0,15,2,0,0,0,0,replied_to,1481375872603070470,When I've tried to get to that banking account in person involved with scam Scott county Missouri Mike Watson's and Kevin Watkins and his family that kept me from my investments I'll let you know that for a fact and you. then murdered covered up. Military tactics frequency,"{'neg': 0.153, 'neu': 0.847, 'pos': 0.0, 'compound': -0.8442}",-0.8442,,"['Organization', 'Scott county Missouri', 'Person', 'Mike Watson', 'Person', 'Kevin Watkins']",['https://twitter.com/PhilSto49697189/status/1481378473214193668/photo/1'],"['K_Schallhorn', 'hrehder', 'JillSchupp']",1440455601335664649,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596731871232', 'name': 'Banking'}}]","['Organization', 'Scott county Missouri', 'Person', 'Mike Watson', 'Person', 'Kevin Watkins']",['46'],['781974596731871232']
1481375872603070470,2022-01-12 21:21:45+00:00,@K_Schallhorn @hrehder @JillSchupp attack Cuba on the diplomats what's a frequency of sound was fake you know it wasn't and that's how my life ends when they scammed me out of my investments. .,en,Twitter for Android,everyone,1480667255482445825,24972610,PhilSto49697189,129,,,2021-09-21 23:20:40+00:00,,https://pbs.twimg.com/profile_images/1440455971004837893/Vc9O2x01_normal.png,False,0,15,2,1,0,0,1,replied_to,1480667255482445825,attack Cuba on the diplomats what's a frequency of sound was fake you know it wasn't and that's how my life ends when they scammed me out of my investments. .,"{'neg': 0.187, 'neu': 0.813, 'pos': 0.0, 'compound': -0.7351}",-0.7351,,"['Place', 'Cuba']",,"['K_Schallhorn', 'hrehder', 'JillSchupp']",1440455601335664649,[],"['Place', 'Cuba']",[],[]
1481375607967686661,2022-01-12 21:20:42+00:00,"@Eric_Schmitt @TuckerCarlson @Patty4MO @MayorLucasKC @MOHospitals @MONurses @EFMoriarty @tishaura @mobarnews @GovParsonMO @clairecmc @kimguilfoyle @KRJONZ @KelliAFord @mariannadeal @MoGov @MissouriPress @NPR @TheJusticeDept @scuds57 @FPWellman @maddow @MoSenDems @BigElad @MarkPedroli @sbarrett01 @winger_brian @gregrazer @ABAesq @KCMO @MOEthics @KCStar @VP @AGEricSchmitt @DrSamPage @January6thCmte @CoraFaith4MO @SLULAW @MOMedicalAssn @MoAcep @MOLegDems @Dogan4Rep @tonymess @CDCgov @MSTA @sdieckhaus @MGwin46 @eyokley @Adam_Sommer85 @AndrewLeppert υ. Schmitt received the right number of views but the creep is still worse than Ted Cruz. Our dollar-store Hawley pretends to be jolly but knows in the end he will lose. Upon trying to chase too much clout, Eric’s candidacy got rained out. #mosen 🌨⚾️👋🏼 5/
https://t.co/aKNo3D9miy https://t.co/Vb48yDpDdZ",en,Twitter for iPhone,everyone,1479622708446916610,4095955278,jchrthomas,70200,"Eric let the pandemic grow big while moonlighting for his Senate gig. He had sickening news: schools protection should lose, notwithstanding many graves to dig.","CA ⇔ Peculiar, Mo. 🏳️‍🌈 ⇔ NC",2015-11-02 00:05:10+00:00,1358544854121385987,https://pbs.twimg.com/profile_images/1480031537609515009/rOqDvb1P_normal.jpg,False,0,2391,1480,1,0,0,1,quoted<ReferencedTweet id,1155997492002996225,"υ. Schmitt received the right number of views but the creep is still worse than Ted Cruz. Our dollar-store Hawley pretends to be jolly but knows in the end he will lose. Upon trying to chase too much clout, Eric’s candidacy got rained out. #mosen 🌨⚾️👋🏼 5/","{'neg': 0.163, 'neu': 0.738, 'pos': 0.098, 'compound': -0.5719}",-0.5719,['mosen'],"['Person', 'Schmitt', 'Person', 'Ted Cruz', 'Person', 'Hawley', 'Person', 'Eric']","['https://twitter.com/eric_schmitt/status/1155997492002996225', 'https://twitter.com/jchrthomas/status/1481375607967686661/photo/1']","['Eric_Schmitt', 'TuckerCarlson', 'Patty4MO', 'MayorLucasKC', 'MOHospitals', 'MONurses', 'EFMoriarty', 'tishaura', 'mobarnews', 'GovParsonMO', 'clairecmc', 'kimguilfoyle', 'KRJONZ', 'KelliAFord', 'mariannadeal', 'MoGov', 'MissouriPress', 'NPR', 'TheJusticeDept', 'scuds57', 'FPWellman', 'maddow', 'MoSenDems', 'BigElad', 'MarkPedroli', 'sbarrett01', 'winger_brian', 'gregrazer', 'ABAesq', 'KCMO', 'MOEthics', 'KCStar', 'VP', 'AGEricSchmitt', 'DrSamPage', 'January6thCmte', 'CoraFaith4MO', 'SLULAW', 'MOMedicalAssn', 'MoAcep', 'MOLegDems', 'Dogan4Rep', 'tonymess', 'CDCgov', 'MSTA', 'sdieckhaus', 'MGwin46', 'eyokley', 'Adam_Sommer85', 'AndrewLeppert']",4095955278,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '875006493984149509', 'name': 'Kamala Harris', 'description': 'US Senator Kamala Harris (CA)'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1055165655240990720', 'name': 'Tucker Carlson', 'description': 'Tucker Carlson'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1070711267847852032', 'name': 'Kimberly Guilfoyle', 'description': 'American journalist, attorney'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '875006493984149509', 'name': 'Kamala Harris', 'description': 'US Senator Kamala Harris (CA)'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1065655657548832768', 'name': 'NPR', 'description': 'NPR'}}, {'domain': {'id': '94', 'name': 'Journalist', 'description': ""A journalist like 'Anderson Cooper'""}, 'entity': {'id': '1055165655240990720', 'name': 'Tucker Carlson', 'description': 'Tucker Carlson'}}, {'domain': {'id': '94', 'name': 'Journalist', 'description': ""A journalist like 'Anderson Cooper'""}, 'entity': {'id': '1070711267847852032', 'name': 'Kimberly Guilfoyle', 'description': 'American journalist, attorney'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10037721448', 'name': 'Ted Cruz', 'description': 'US Senator Ted Cruz (TX)\n'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809103392609996800', 'name': 'Rachel Maddow', 'description': 'Rachel Maddow'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10037721448', 'name': 'Ted Cruz', 'description': 'US Senator Ted Cruz (TX)\n'}}, {'domain': {'id': '58', 'name': 'Entertainment Personality', 'description': 'An entertainment personality in the world, like Anderson Cooper or Miranda Sings'}, 'entity': {'id': '809103392609996800', 'name': 'Rachel Maddow', 'description': 'Rachel Maddow'}}]","['Person', 'Schmitt', 'Person', 'Ted Cruz', 'Person', 'Hawley', 'Person', 'Eric']","['attorney 10', 'description: US Senator Kamala Harris CA) 47', 'description: US Senator Ted Cruz TX)\\n 58', 'description: Tucker Carlson 10', 'description: US Senator Ted Cruz TX)\\n 10', 'description: US Senator Kamala Harris CA) 10', 'attorney 35', '10', 'description: NPR 94', 'description: Tucker Carlson 94', 'description: Rachel Maddow 35']","['10037721448', '1070711267847852032', '1055165655240990720', '1065655657548832768', '809103392609996800', '875006493984149509']"
